task_type,input_text,aux_text,label
TONE_FORMALITY,"The Mayans, believe it or not, speak (still) ""mayan""",,-1.0
TONE_FORMALITY,They actually believe that we care what they have to moan and groan about.,,-1.4
TONE_FORMALITY,He quit 5 years ago and has had no relapses.,,0.6
TONE_FORMALITY,"Some lawmakers questioned why Quinn chose to keep Adams in his administration, given her connection to Blagojevich, who faces federal corruption charges.",,1.6
TONE_FORMALITY,Why do bagpipers walk when they play?,,-0.5
TONE_FORMALITY,"Not food regulation, but personal exercising, is mooted as the solution.",,1.2
TONE_FORMALITY,"The jobs will need to be at levels that fit their skills and abilities, and should include training to enable them to advance.",,1.6
TONE_FORMALITY,"He said he would be, and that reporters ""would have a political story Sunday.""",,0.2
TONE_FORMALITY,I'm playing like Paul - Fuckin' - Newman by the way.,,-2.6
TONE_FORMALITY,Just like Christians call all other world religions past and present mythology.,,0.8
TONE_FORMALITY,"""Look, Michael Jackson can obviously earn more money in death than he did during the last years of his life. If he really did leave all those songs, they can release CDs for years to come. It will make the family millions and millions of dollars.""",,0.2
TONE_FORMALITY,Our town has a 6% tax.,,1.0
TONE_FORMALITY,High school graduate.,,-0.2
TONE_FORMALITY,Il Duce: The question is not how far.,,1.0
TONE_FORMALITY,Its intent is still the same as the trophies - get players to wring every last drop of value out of the game.,,-0.4
TONE_FORMALITY,"It's become the Bartz shtick: Blast Yahoo's current malaise as unacceptable, tweak the old management and then vow to fix things - fast.",,-0.2
TONE_FORMALITY,then let them drive the car they liked.,,-1.0
TONE_FORMALITY,"More importantly, the adverse economic effects your residents are experiencing must be addressed.",,1.0
TONE_FORMALITY,She's also taken her hunt to the streets.,,-1.2
TONE_FORMALITY,"One, flirting is harmless and healthy.",,-0.4
TONE_FORMALITY,A heating pad may also help.,,0.0
TONE_FORMALITY,"Groups who are accepted to Y-Combinator and fall under these categories will be given ""priority access"" to Twitter and Justin.tv.",,0.0
TONE_FORMALITY,It was only a decade ago that the school drew international acclaim when basketball coach Ken Carter forced members of his undefeated team to sit on the bench until they raised their grades.,,1.6
TONE_FORMALITY,"It's archaic to define young TV characters at a glance, to merely stamp them with shorthand labels such as ""popular kid"" or ""jock.""",,0.8
TONE_FORMALITY,ValueAct said it requires all employees to participate in rigorous training on how to handle non-public information and immediately told investors about the probe into Yee in 2008 and then wrote to them on Friday to detail the charges against him.,,1.4
TONE_FORMALITY,Known for achieving exemplary operational and management productivity*,,2.0
TONE_FORMALITY,Their identities were not released.,,0.2
TONE_FORMALITY,"For all of this, Bulkeley was promoted to Lieutenant Commander and received the Medal of Honor.",,1.6
TONE_FORMALITY,What ever floats your boat buddy could work for the old pplz MnMzz,,-3.0
TONE_FORMALITY,Just reading this stressed me out.,,-1.6
TONE_FORMALITY,"[L]ike most of us, I've also incorporated an extraordinary amount of waste into my daily life.",,0.2
TONE_FORMALITY,"My attention, likewise, has been concentrated on those other areas.",,-0.8
TONE_FORMALITY,"""The best way to get a sense of what Speaker Pelosi's takeover of health care looks like is to actually look at it. Just shy of 2,000 pages, it runs more than 620 pages longer than the government-run plan Hillary Clinton proposed in 1993.""",,0.2
TONE_FORMALITY,"Under a year ago, an American died at the IAEA in strikingly similar circumstances, his body being found at the bottom of a stairwell.",,0.4
TONE_FORMALITY,"Mr. Amer, the farmer based here, proudly showed visitors his efforts to irrigate fruit and tomato fields using rubber tubes, instead of just funneling it through earthen ditches that allow most of the water to evaporate unused.",,1.6
TONE_FORMALITY,Teaching is damned hard - ask anyone who does it well.,,-1.6
TONE_FORMALITY,"sounds like they have no reason to leave, do you bathe them too?????",,-2.2
TONE_FORMALITY,"If the prepackaged plan is approved, the company plans to file for bankruptcy before $800 million of bonds mature next week, according to people familiar with the situation who declined to be identified because the talks are private.",,1.2
TONE_FORMALITY,This should not be put on Yahoo Answers.,,0.2
TONE_FORMALITY,He first began to wield influence over the Tories between 1998 and 2001 when he donated several million pounds to the party.,,1.6
TONE_FORMALITY,Your past record indicates that you have been a strong advocate for patient rights.,,2.0
TONE_FORMALITY,Mata Bond: The collection that's about to be auctioned.,,0.6
TONE_FORMALITY,"Creo que mi dia llegara, pero se que va a ser muy dificil.",,0.0
TONE_FORMALITY,"In the meantime, press coverage has been proliferating, and RTC will continue to work with the news media to get the word out about how important the Transportation Enhancements program is for communities across the country.",,2.0
TONE_FORMALITY,"""The prices are just good here. You can't beat them,"" Peterson said.",,-0.6
TONE_FORMALITY,"Governor, With all due respect, how can we keep developing in areas such as Pinellas and Hillsborough, and at the same time have to use water police that issue tickets to people watering even potted plants?",,2.0
TONE_FORMALITY,"Fitzgerald was sent to the Guinean capital days after what he described as the ""massacre"" of opposition demonstrators to express U.S. outrage over the killings and reported sexual assaults by troops, and to demand that Captain Camara adhere to a pledge made early this year to step down in favor of an elected government.",,1.8
TONE_FORMALITY,"At the end of the pipe, jump and fly towards the USGA $sign.",,-0.4
TONE_FORMALITY,No - sorry - I had someone come in the office and I accidently hit return which went to you!,,-1.75
TONE_FORMALITY,The Canadian Defense Department said the casualty was a 24-year-old Canadian national killed in a bomb blast outside the southern city of Kandahar on Friday.,,0.2
TONE_FORMALITY,"The Stasi, which is said to have had more than 170,000 informers, succeeded in destroying thousands of files, shredding them in machines called ""ripping wolves"" until the equipment broke down under the weight of the task, then through burning and pulping (the contents, held in buckets in the archive, are known as ""Stasi porridge"").",,0.0
TONE_FORMALITY,"The book is spiral bound, and it is priceless.",,1.6
TONE_FORMALITY,I don't know if this can be repaired.,,-0.25
TONE_FORMALITY,Your policies just kill them after they are born.,,0.2
TONE_FORMALITY,Maybe invite her friends to go too.,,-0.8
TONE_FORMALITY,"Meeting Clinton on Saturday, Netanyahu said of Abbas's condition of a settlement freeze: ""It's a change of Palestinian policy and it doesn't do much for peace.",,0.8
TONE_FORMALITY,The bench allowed the Celtics' stars to rest heavily in the fourth quarter for the second straight night.,,0.0
TONE_FORMALITY,If you can't pay cash then you don't need it.,,-1.6
TONE_FORMALITY,Private Message from J. C. Bowman Office Number 850-922-6398 DOE Office Number 850-487-6555 Cell Phone Number 850-591-6398,,1.33333333333
TONE_FORMALITY,it's a Holiday Inn for terroists.,,-1.8
TONE_FORMALITY,"Josef Suwatan, the Chairman of the Bishops' Conference of Indonesia.",,1.0
TONE_FORMALITY,"If we are united, there is no way that we can lose.",,0.6
TONE_FORMALITY,I do and I'm feeling so great I forget Y,,-2.8
TONE_FORMALITY,"But American University history professor Allan Lichtman, who studies Congress, said Kirk's highest-profile contribution will be to provide Democrats with ""a pretty reliable"" 60th vote to stymie potential Republican filibusters on health care and other legislation.",,1.6
TONE_FORMALITY,"The poll of 800 registered voters, interviewed by SurveyUSA from Oct. 26-28, gives Democrat Garamendi a 10-point lead over Republican David Harmer.",,0.0
TONE_FORMALITY,"The ban on public gatherings, she said, would apply to ""all large-scale events, concerts, movie showings and any other gatherings of people for the next three weeks.""",,0.2
TONE_FORMALITY,He always steps up.,,-0.6
TONE_FORMALITY,Its never to early to start planning.,,-0.2
TONE_FORMALITY,Most guys want more than friendship.,,-0.4
TONE_FORMALITY,"For example, he recently floated the idea of a tax on sugary drinks, but hasn't submitted legislation - though he's likely to now.",,1.0
TONE_FORMALITY,Berthy and I and advocates and consumers from South Florida met with Senator Mario Diaz- Balart.,,0.75
TONE_FORMALITY,"Richard Garside, director of the CCJS, said it was ""important that the council is in a position to give honest and impartial advice without fear or favour"".",,1.0
TONE_FORMALITY,i eat and drink (not alcohol!!!),,-2.2
TONE_FORMALITY,I get so bored with the same old thing all the time.,,0.2
TONE_FORMALITY,well i am on the count down monday at 200 pm i hope that this will be all over with.,,-1.8
TONE_FORMALITY,"Idiani, a small community in Anambra state, has seen enormous damage to its homes, crops and infrastructure.",,1.0
TONE_FORMALITY,The 2007-08 Celtics were specialists in administering the coup de grace to opponents.,,0.4
TONE_FORMALITY,"The eventual moratorium froze pending requests for a ""flying spaghetti monster"" display, a poem display sought by a Kansas church that slammed Santa Claus, a Jerry Seinfeld-inspired ""Festivus"" pole and others.",,0.0
TONE_FORMALITY,It called for a six-year ban on strikes over wages and benefits.,,-0.4
TONE_FORMALITY,What do you love about her?,,-0.8
TONE_FORMALITY,Mmmm I doubt it!,,-2.8
TONE_FORMALITY,Thought you both might be interested in looking at it.,,-1.25
TONE_FORMALITY,cost to you should be minimal,,-1.6
TONE_FORMALITY,"New unemployment numbers due out next Friday are expected to show U.S. employers cut 175,000 jobs in October, according to economists polled by Reuters.",,-0.6
TONE_FORMALITY,It was only a year ago that the Motorola RAZR scored as the number one phone in America.,,1.0
TONE_FORMALITY,"Bob Schoellkopf, another broker, says property appraisals should be done every other year instead of annually.",,1.4
TONE_FORMALITY,Same basic principle.,,-0.4
TONE_FORMALITY,"in hiduism, there is millions of gods, lots of sects and castes.",,-0.6
TONE_FORMALITY,a rubix cube and some leg warmers,,-1.8
TONE_FORMALITY,"But others went underground, and by the 1980s, many found sanctuary in Chattisgarh, especially in the region across from the Indravati River known as Abhujmad.",,1.4
TONE_FORMALITY,The people in Polk County fear Mr. Maxwell and feel hopeless.,,1.6
TONE_FORMALITY,"But it probably doesn't look like this - ""So they're talking, but the conversation between the one-time rivals probably looks nothing like this version between Zuck, MySpace co-founder Tom Anderson and good old Rupert Murdoch.""",,0.4
TONE_FORMALITY,"But Mustafa Barghouti, a member of the Palestinian parliament, said: 'If I am honest, I would say his mission was a failure.'",,1.4
TONE_FORMALITY,"In Switzerland, such deposits rose to $1.45 trillion from $103 billion during the period.",,1.6
TONE_FORMALITY,"A baby in the making, is what it is.",,-1.4
TONE_FORMALITY,"That is, her ascension was attributed to her gender rather than her achievement.",,0.0
TONE_FORMALITY,Lincoln from the Perpetuations of our Political Institutions.,,2.0
TONE_FORMALITY,"While Hoffman was busy gleefully putting shovel to dirt in his burial of the Scozzafava candidacy, the state chairman of the Independence Party, an often important third-party that had cross-endorsed Scozzafava, stated that his endorsement would now go to the Democrat, Bill Owens.",,1.4
TONE_FORMALITY,"And, of course, it supports replay value.",,-1.4
TONE_FORMALITY,"The Joliet man said he wanted to celebrate five fallen Marines when running in the 5-kilometer Race of the Dead in the primarily Mexican neighborhood of Pilsen, surrounded by jaunty mariachi music and playful skeleton figures meant to mock death.",,1.4
TONE_FORMALITY,"We could blame the media, TV, music, movies, etc..",,-0.2
TONE_FORMALITY,U.S. Coast Guard Rear Adm. Joseph Castillo said Friday that an investigation with the Marine Corps to determine what happened was beginning.,,0.0
TONE_FORMALITY,Giving my fans something new to talk about every two weeks meant exactly that: they talk about me every two weeks.,,-1.0
TONE_FORMALITY,"Johnson also blames the attack and much of the school's troubles on nonstudent ""outsiders"" - as several of the attack suspects are - who regularly trespass on campus, and they are much less respectful of authority than the students themselves.",,0.2
TONE_FORMALITY,"Six-year-old Nikiyah Torres, who suffers from epilepsy (her parents had been waiting to see what their family doctor said about the swine flu vaccine) told WCBS 2, ""He just gave me the needle, without asking me what is my name.""",,1.2
TONE_FORMALITY,"It's a remarkable turn in the much-watched race, which has featured a Hoffman that split the GOP vote and appeared to give the Democrat a chance to squeak through in a Republican-leaning district.",,1.0
TONE_FORMALITY,The memo that immediately follows provides some input for you.,,2.0
TONE_FORMALITY,Mitosis is the even division of DNA into two daughter cells.,,1.8
TONE_FORMALITY,"Waugh added that his own political sources had also tipped Reinfeldt for ""displaying exactly the skills needed by a new European Council president.""",,1.2
TONE_FORMALITY,The Maoists also killed 31 police officers from other nearby outposts in attacks in February and May.,,1.0
TONE_FORMALITY,"Until next week, I remain, Rick Munarriz",,-1.0
TONE_FORMALITY,"However, senior No 10 sources have revealed that Brown believes Miliband is ideally qualified for the job and is actively supporting his candidacy behind the scenes.",,1.0
TONE_FORMALITY,You can have unlimited ppl in voice conference.,,-1.0
TONE_FORMALITY,This is very important to start now.,,-0.25
TONE_FORMALITY,They broke up right before he came back to the states.,,-0.2
TONE_FORMALITY,"However, Obama signed into law legislation Congress passed barring the release of any detainees from Guantanamo into the United States.",,1.4
TONE_FORMALITY,"He mentioned Typhoon Morakot, which lashed Taiwan with 80 inches of rainfall in August, and Typhoon Ketsana, which in September brought some of the worst rains ever recorded to Manila in the Philippines.",,2.0
TONE_FORMALITY,Then he started ordering it on the cable.,,0.2
TONE_FORMALITY,"The department now features an entire wall display of Blu-ray DVDs, with about 100 titles, up from 30 movies earlier this year.",,-0.6
TONE_FORMALITY,Dont be so cruel.,,-1.0
TONE_FORMALITY,Abnormalities means things are abnormal.,,0.2
TONE_FORMALITY,"ABOARD U.S.S. NEW YORK, off Virginia - The fresh sun warmed sea air swept across the deck of this ship as it continued to push north through the swells on Saturday morning, but inside the windowless lower passages, the air was kept bracingly chilly, still heavy with the sterile, mechanical smell of the world's largest new car.",,1.8
TONE_FORMALITY,It was awesome!,,-1.6
TONE_FORMALITY,"My intent is to show the real savings of having ALL legal services go through a SCHOOL BOARD attorney, including the vast amounts spent in risk management.",,1.6
TONE_FORMALITY,Show your daughter what is right by doing what is right.,,0.8
TONE_FORMALITY,You either went along with the administration or you were eliminated.,,0.2
TONE_FORMALITY,She reported Jines missing the next day when she returned to the harbor and couldn't find him.,,-0.2
TONE_FORMALITY,"With a hurting heart, Burma",,-2.4
TONE_FORMALITY,See a doctor.,,0.6
TONE_FORMALITY,"Chuck is the Mr. Darcy in the sophisticated Manhattan world of ""Gossip Girl,"" but he has a decidedly contemporary comfort level when it comes to sexual vagueness.",,0.8
TONE_FORMALITY,"I asked for a river, he gave me an ocean.",,-0.2
TONE_FORMALITY,"An obvious way to save power, then, would be to turn the display backlighting down, and we'll be experimenting with that over the weekend to see what sort of difference it makes.",,1.0
TONE_FORMALITY,"""We would also hold a Competition Commission inquiry into the banking market.""",,0.8
TONE_FORMALITY,Some drink at the fountain of knowledge.,,-0.25
TONE_FORMALITY,The indictment of Mr. Moffat has clearly been an embarrassment for I.B.M.,,-0.6
TONE_FORMALITY,"With my business in caretaker status and not yet ready to reopen my office, I got involved in the campaign, becoming very committed to Jeb and his goals.",,1.4
TONE_FORMALITY,properly.,,0.0
TONE_FORMALITY,Studnitz told the paper this actually involved a suit against her late father's estate.,,0.6
TONE_FORMALITY,"The prospects for the old media industry appear bleak, as the rest of the media industry follows the music industry into decline.",,0.2
TONE_FORMALITY,yes i think u should tell her u need some space,,-2.2
TONE_FORMALITY,"In 2001 it ranked 4 on California's Academic Performance Index (API) 1 to 10 scale, 10 being best.",,1.5
TONE_FORMALITY,You will love these things trust me.,,-0.8
TONE_FORMALITY,Two S.D. power companies to share $9M in federal funds to install smart meters (video): Black Hills Power and Sioux Valley Southwestern Electric Cooperative will share in more than $9 million in federal funding to help modernize the nation's electric system.,,1.6
TONE_FORMALITY,These are all the kind of nuts-and-bolts issues that we can address and try to resolve together.,,-0.4
TONE_FORMALITY,Touching the table when not in control of the frame.,,1.2
TONE_FORMALITY,"On Monday, Mr Adbullah said Mr Lodin had ""no credibility"".",,0.8
TONE_FORMALITY,Good luck and shopping with a pre - approval in hand is smart!,,-1.8
TONE_FORMALITY,"LG Electronics Inc. reported quarterly profit that beat analysts' estimates, boosted by record shipments of televisions and higher sales of appliances.",,2.2
TONE_FORMALITY,come to america without proper clearance,,-1.0
TONE_FORMALITY,"Jeb, it's great to know that you are behind the campaign.",,-0.8
TONE_FORMALITY,"Speaking at a joint press conference with Israeli Prime Minister Benjamin Netanyahu on Saturday, Clinton said Israel is putting significant limits on settlement activity.",,0.8
TONE_FORMALITY,I am officially requesting a personal meeting at your convenience.,,2.75
TONE_FORMALITY,That's a super big no - no.,,-2.4
TONE_FORMALITY,Jonnie Swann,,-3.0
TONE_FORMALITY,A year round water supply is very beneficial.,,1.0
TONE_FORMALITY,"The United States, led by the eastern seaboard state, took in $2.6 trillion in deposits from non-resident corporations and individuals in 2007, according to a survey of financial jurisdictions analyzed by the Tax Justice Network.",,0.4
TONE_FORMALITY,"Ever since his arrest, Rhonnie has struggled with what to say to the boy she has grown up with.",,2.0
TONE_FORMALITY,"The assertion in your response that ""for the very few non - hunters that may wish to enter this area, this no - flee response is not critical"", troubles me.",,1.0
TONE_FORMALITY,"""Doug's campaign will receive the financial backing of the RNC, and get-out-the-vote efforts to defeat (Democrat) Bill Owens on Tuesday,'' Steele said in a statement issued by the RNC today.",,1.4
TONE_FORMALITY,Sounds intrepid.,,-1.0
TONE_FORMALITY,The company says it's the third-largest U.S. railcar-leasing firm and the world's third-biggest aircraft financier.,,-0.8
TONE_FORMALITY,"Originally from Augusta, I follow the news there.",,-1.25
TONE_FORMALITY,i hope they understand!,,-1.6
TONE_FORMALITY,Cholestorol is something the human body makes itself for digesting fat.,,-0.2
TONE_FORMALITY,What kind of partner does she have?,,0.6
TONE_FORMALITY,"On a recent visit to the former Stasi headquarters in Berlin, Chancellor Angela Merkel, who grew up in East Germany, said the large number of applications from people wishing to view the information the Stasi held on them showed that people want to know more, even if the truth is bitter.",,-0.4
TONE_FORMALITY,Activists dump tonnes of coal in Vattenfall protest (28 Oct 09),,0.4
TONE_FORMALITY,Yes... They don't believe in the devil either.,,-1.8
TONE_FORMALITY,And they ARE allowed to marry.,,-0.8
TONE_FORMALITY,Last weekend's gang rape at Richmond High School was almost bound to happen.,,-0.2
TONE_FORMALITY,pls do it regularly particularly during periods after ur 6th day of periods,,-2.8
TONE_FORMALITY,pause... to halt temporarly.,,-1.0
TONE_FORMALITY,McClain said he was convinced by Brown's argument that his ability to write a check for campaign expenses would keep him independent as mayor.,,0.6
TONE_FORMALITY,The voters?,,-2.8
TONE_FORMALITY,BART ran trains through the night Friday and Saturday.,,0.8
TONE_FORMALITY,Anchors away!,,-3.0
TONE_FORMALITY,Oh what a tangled web we weave when first we practice to deceive!,,0.2
TONE_FORMALITY,jesse mccartney pizza blond reading dylan laptop really bad blue lol,,-3.0
TONE_FORMALITY,"http://prisontalk.com/forums/forumdisplay.php?s=&daysprune=&f=186 Whatever you want to know, someone here has the answer",,-0.6
TONE_FORMALITY,They can be human.,,-0.6
TONE_FORMALITY,"A further search of the house and property found two more bodies in a crawl space, and a sixth body was found in a shallow grave outside the home, Stacho said.",,2.2
TONE_FORMALITY,06/23/65 - Murders Lonnie Trumbull and seriously injuresroommate Lisa Wick in their Seattle apartment.,,0.2
TONE_FORMALITY,Tightend and either defensive end or linebacker,,-0.25
TONE_FORMALITY,i always notice the face and personality.,,-0.8
TONE_FORMALITY,Not for the questions... at least I haven't seen it.,,-0.2
TONE_FORMALITY,I never cared meet him until he contacted me when he was dieing.,,-2.2
TONE_FORMALITY,i have bad hand writing so i only write one way only the ugly style,,-2.8
TONE_FORMALITY,Over the years Jackson got mileage out of the public (and music industry executives) underestimating his business acumen.,,0.4
TONE_FORMALITY,PLEASE DON'T SHAVE YOU EYEBROWS!,,-2.8
TONE_FORMALITY,"One of his prized pieces was a modest 1975 Ford Escort once owned by a Polish priest named Karol Wojtyla, better known by his papal name, John Paul II.",,1.0
TONE_FORMALITY,"""While cocaine is expensive, it is not out of reach for the middle classes with two incomes.""",,-0.2
TONE_FORMALITY,"On behalf of both these cases, the school district has already retaliated against my husband and myself by violating Florida Statutes and IDEA in filing a motion to Recoup Attorney's Fees and Damages.",,1.0
TONE_FORMALITY,Please i don't know much but know a very geed site www.en.wikipedia.org OK.,,-1.25
TONE_FORMALITY,"For friendship, of course...",,0.0
TONE_FORMALITY,"Seraphina Affleck and her big sister Violet Affleck get pushed around in a stroller while out and about with their mom Jennifer Garner on Saturday morning (October 31) in Boston, Mass.",,0.6
TONE_FORMALITY,Is that where I lost the wig....,,-2.0
TONE_FORMALITY,"The courtyard where the attack erupted was the most infamous spot on campus, an out-of-the-way, poorly lit venue for gang initiations and dopers lighting up joints.",,0.4
TONE_FORMALITY,What we are describing here in brief has become FBI File # 282-0.,,2.0
TONE_FORMALITY,"""The gardener used to come every day,"" said Mr. Mohammed, who runs a flour factory.",,0.8
TONE_FORMALITY,"After two hours or less, susceptible cats gain interest again.",,0.5
TONE_FORMALITY,"Why he does it: ""I just like to play a character who can stretch my abilities but also someone I can sort of play with.""",,-0.8
TONE_FORMALITY,"""Xerox researchers have invented a kind of ink that can conduct electricity and be used to put electronic circuits on top of plastics, film, and textiles.""",,1.0
TONE_FORMALITY,It would mean a lot to me for him to know that this humble citizen still deeply regrets that the country was duped into replacing him as it's President in 1992.,,1.0
TONE_FORMALITY,Fishing should be avoided anywhere there is a visible sheen.,,1.2
TONE_FORMALITY,no... i wish =O (,,-2.5
TONE_FORMALITY,"Many expressed lukewarm preferences overall, calling their choice simply the ""lesser evil"" of the four.",,0.0
TONE_FORMALITY,Two police officers also said they were persuaded by the endorsement of the Houston Police Officers' Union and the Houston Professional Fire Fighters Association.,,1.0
TONE_FORMALITY,"Research published this year showed that for every 2,000 women screened regularly for a decade, one life would be saved but 10 healthy women would be treated unnecessarily.",,1.6
TONE_FORMALITY,The donations were just beyond anyone's imagination.,,0.6
TONE_FORMALITY,"She should, however, be prepared to deal with the consequences of that.",,1.0
TONE_FORMALITY,thank you Jim for your followup.,,-0.8
TONE_FORMALITY,"Instead, Pelosi, Reid, and Obama threatened the health insurance industry Chicago-gangster-style, warning them to shut up or else.",,-0.2
TONE_FORMALITY,You'll just know.,,-1.6
TONE_FORMALITY,Here's how it works:,,-2.0
TONE_FORMALITY,* The amusing thing about the right's claim that Bill Ayers and Jeremiah Wright visited the White House is that officials made it clear on the very first page of the document dump - even before the names! - that the duo weren't who they seemed to be.,,1.2
TONE_FORMALITY,- Go curly!,,-1.6
TONE_FORMALITY,i would never be able to think of anything like that.,,-0.2
TONE_FORMALITY,"""I don't think it has anything to do with the legitimacy of the election. It's a personal choice which may or may not be made.""",,0.8
TONE_FORMALITY,What medical billing services do you offer?,,0.8
TONE_FORMALITY,"There could be further divestments required of RBS but these are not expected to include its extensive activities in the US, including its ownership of Citizens Bank.",,0.8
TONE_FORMALITY,I'm just waiting for you!!!,,-1.4
TONE_FORMALITY,Ship owners who pay ransoms that are reimbursed by insurance groups are not obliged to file a suspicious activity report with the Serious and Organised Crime Agency.,,1.2
TONE_FORMALITY,I just really hope you have a chance to read them.,,-1.0
TONE_FORMALITY,"First, it is my understanding that soil phosphorous levels can not be used as a surrogate for delineating impacted from non - impacted areas, because soil phosphorous changes dramatically in the Everglades based on the soil type and this can cause as much as 100% error in calculating the P. value.",,1.75
TONE_FORMALITY,Always zip the bag.,,-1.4
TONE_FORMALITY,First off....,,-2.5
TONE_FORMALITY,Corduroy pillows: They're making headlines!,,-2.2
TONE_FORMALITY,"""This was a barbaric crime, and I find it hard to wrap my head around the fact that so many watched and didn't report it,"" Gagan said.",,1.4
TONE_FORMALITY,"On a recent morning Mr. Abbas, 58, sat in an office that was surrounded by sicus palms, ficus trees, gardenias, fruit trees and other plants.",,0.8
TONE_FORMALITY,This usually lasts a week or less.,,1.0
TONE_FORMALITY,"[Thanks, JS and Rom for the image]",,-1.8
TONE_FORMALITY,"On a personal note, it's always good seeing you.",,-1.6
TONE_FORMALITY,Depends on the pet (take that either way),,-1.2
TONE_FORMALITY,"Grilled cheese (use Muenster cheese, it's much better that way)",,-1.5
TONE_FORMALITY,A study by the Lewin Group estimates that 88 million Americans would lose their private insurance if a government competitor is created.,,2.0
TONE_FORMALITY,"""Why not give the guys the ship's named after the opportunity to be a part of it?""",,0.4
TONE_FORMALITY,Listen Johnny you should be asking your parents these questions!,,-1.0
TONE_FORMALITY,never read the book.,,-2.0
TONE_FORMALITY,"Mills Worsham, a businessman in the District G race, is a ""big believer in privatization"" of government services.",,-0.2
TONE_FORMALITY,We buy ours at the local Hallmark store.,,-1.0
TONE_FORMALITY,If you want it all I found out who did it?,,-1.8
TONE_FORMALITY,"I wanted you to know first - hand that I will not be joining DEP, but rather will stay in the private sector.",,0.4
TONE_FORMALITY,It's a great book.,,-0.6
TONE_FORMALITY,"Mark ""Rent - boy"" Renton: And where are you going, Diane?",,-0.75
TONE_FORMALITY,The law and the Constitution do not allow this.,,-0.6
TONE_FORMALITY,Cut into little squares and pour into a bowl.,,1.0
TONE_FORMALITY,"The biggest feature of the new iMac is its massive screen, which jumps from the previous high end of 24"" to 27"" and delivers nearly the resolution (2560x1440) of the 30"" Cinema Display HD (2560x1600).",,-0.8
TONE_FORMALITY,His opponents deny the charge.,,0.4
TONE_FORMALITY,Professor David Nutt was dismissed on Friday as chairman of the Advisory Council on the Misuse of Drugs for saying cannabis created only a 'relatively small risk' of psychotic illness and was less damaging to health than nicotine or alcohol.,,2.0
TONE_FORMALITY,"Four others were missing in floodwaters in other towns, regional police chief Perfecto Palad said.",,1.4
TONE_FORMALITY,"Ultimately, it all presents a fuller picture of the gamer - not just for others, but also something he or she can reflect on, and remember the time spent in a rewarding game.",,0.6
TONE_FORMALITY,"They both root for fine, well coached baseball teams.",,0.75
TONE_FORMALITY,That will catch keyloggers.,,-1.0
TONE_FORMALITY,"You can take 'The Hills' out of Orange County, but you can't take Lauren Conrad out of 'The Hills'.",,-0.4
TONE_FORMALITY,It's VERY important the child takes their med's and definitely their vitamins.,,-1.4
TONE_FORMALITY,Tabhi 1 acche Truck Driver banoge.,,-0.666666666667
TONE_FORMALITY,The Treasury says Chancellor Alistair Darling has not made a final decision on which parts of which banks are to be sold off.,,1.4
TONE_FORMALITY,"""And a lot of economic trees gone. The Anglican Church is on the verge of going. One man from Egboku after going to wedding, seeing the volume of water, he stopped his car to see the depth so that he will know how to pass. As soon as he stepped down, he was swept off to the stream down there and that was the end of the man.""",,1.0
TONE_FORMALITY,"""Some of us know a few guys who were there, and we're out looking for them,"" Pelayo added, the others nodding.",,0.6
TONE_FORMALITY,He also was permitted to visit with Aung San Suu Kyi.,,0.6
TONE_FORMALITY,Those are of no import when I am with you.,,0.6
TONE_FORMALITY,"June Middleton was paralysed when she entered the respiratory chamber in 1949, aged 23, and doctors gave her a slim chance of survival.",,0.2
TONE_FORMALITY,Plus it runs freaking Android 2.0 as its OS.,,-1.2
TONE_FORMALITY,"Nathan Ballard, Newsom's spokesman, said the mayor - who has been campaigning around the state and country for months - feels he has unfinished business at City Hall.",,1.8
TONE_FORMALITY,"How will politics influence this decision maker?..It's the families of the patients that pursue these wrongs because someone they love has been mistreated...PLEASE DO NOT SIGN THIS BILL. I ask that if you do decide to sign HB 2121, please tell me why you believe in it.",,0.0
TONE_FORMALITY,"A joint venture between several major networks, Hulu delivers free, ad-supported programming via online streams - an untested model for long-term profitability, at least when it comes to television.",,1.6
TONE_FORMALITY,dominoes are like cards.,,-1.8
TONE_FORMALITY,Don't let the door hit you on the way out!,,-2.2
TONE_FORMALITY,She was told it was faked to show her daughter was from Mexico.,,0.2
TONE_FORMALITY,"Secretary of State Hillary Clinton tried Saturday to revive peace talks between Israel and the Palestinian Authority, whose chief negotiator characterized the process as ""stuck.""",,1.0
TONE_FORMALITY,"I play violin too, so I totally understand your line of reasoning.",,-0.4
TONE_FORMALITY,The Humane Society estimates Americans own about 75 million dogs and 88 million cats.,,0.4
TONE_FORMALITY,"New research conducted by analysts Fujitsu Consulting and seen by The Sunday Telegraph has concluded that the number of people who default on their mortgage payments will almost double from 25,000 today to 40,000 by the end of 2010.",,1.4
TONE_FORMALITY,yo momma so fat she had to use a mattress as a tampon.,,-3.0
TONE_FORMALITY,"No, my own dreams are enough to keep me wonderin '.",,-2.4
TONE_FORMALITY,You can just have Appetizers and cash bar.,,-1.4
TONE_FORMALITY,Other segments are placed and stacked on the floor around it.,,-0.6
TONE_FORMALITY,"That is not really dominance, unless she shows any of several other symptoms.",,-0.2
TONE_FORMALITY,BlackBerry.net),,0.5
TONE_FORMALITY,"The unrest in the Tibetan capital, Lhasa, began with demonstrations that marked the 49th anniversary of Tibet's failed uprising against China.",,1.6
TONE_FORMALITY,"The House bill unveiled last week, for instance, provides for approximately $400 million more for Massachusetts each year in Medicaid payments which would help underwrite health care reform here.",,0.6
